kepid,kepoi_name,koi_disposition,koi_period,koi_duration,koi_depth,koi_time0bk
2571075,K06281.01,FALSE POSITIVE,1.89134201,4.674,128.9,132.6744
2576692,K06282.01,FALSE POSITIVE,87.87826191,12.8138,339056.0,194.105106
2580872,K06283.01,FALSE POSITIVE,15.926632768,7.42888,271858.0,145.5519669
2583777,K06284.01,FALSE POSITIVE,0.958116585,2.3496,2374.1,132.052919
2693092,K06285.01,FALSE POSITIVE,39.841522897,8.79024,143685.0,168.1412318
2708156,K06286.01,FALSE POSITIVE,1.891268461,8.24958,641910.0,132.6833032
2708172,K06287.01,FALSE POSITIVE,1.89114441,8.724,49.9,132.7545
4375101,K06411.01,FALSE POSITIVE,61.25964956,12.1777,233258.0,140.698649
4380283,K06412.01,FALSE POSITIVE,0.872359598,3.74512,267053.0,132.0311474
4384793,K06413.01,FALSE POSITIVE,374.318792,5.96,1541400.0,431.5127
4445630,K06414.01,FALSE POSITIVE,5.627911313,7.08223,434329.0,133.1491782
4446411,K06415.01,FALSE POSITIVE,0.62927655,0.9698,839.5,132.015321
4454219,K06416.01,FALSE POSITIVE,1.22578134,2.235,99376.0,131.6062
4456622,K06417.01,FALSE POSITIVE,0.751408792,2.2974,17481.0,131.948266
4482738,K06418.01,FALSE POSITIVE,0.866344816,1.9188,233.6,132.06358
4484312,K06419.01,FALSE POSITIVE,2.24294107,2.532,39.4,133.47862
5174920,K06535.01,FALSE POSITIVE,0.950487062,2.9283,11.5,131.73468
5181455,K06536.01,FALSE POSITIVE,5.579631021,3.38646,118321.0,133.5534687
5193386,K06537.01,FALSE POSITIVE,21.37831102,21.7174,80571.0,157.804933
5193439,K06538.01,CANDIDATE,129.847318,13.057,198.4,240.6812
5196851,K06539.01,FALSE POSITIVE,0.541396363,2.384,181.0,131.5974
5199978,K06540.01,FALSE POSITIVE,0.550509602,1.1836,123.5,131.86731
5211470,K06541.01,FALSE POSITIVE,2.404293523,4.4649,8150.9,132.755943
5215508,K06542.01,CANDIDATE,0.8867443,3.16,,131.899639
6147573,K06669.01,FALSE POSITIVE,25.836831272,6.32201,145045.0,137.3641956
6152521,K06670.01,FALSE POSITIVE,0.94895231,3.952,57.7,131.85772
6185717,K06671.01,FALSE POSITIVE,11.702203927,2.75173,28998.7,139.4312652
6187508,K06672.01,CANDIDATE,2.28494301,1.01,161.8,132.92343
6205460,K06673.01,FALSE POSITIVE,3.722775537,14.3309,107594.0,136.515472
6206751,K06674.01,FALSE POSITIVE,1.245342215,4.40308,234086.0,132.220019
6207053,K06675.01,FALSE POSITIVE,0.604755462,1.3741,334.5,131.84831
6209225,K06676.01,CANDIDATE,439.21978,9.392,342.3,523.3139
6220470,K06677.01,FALSE POSITIVE,8.144135648,8.88876,87880.8,136.5054788
7031132,K06804.01,FALSE POSITIVE,0.566795196,2.18,14.8,131.80925
7031732,K06805.01,FALSE POSITIVE,0.566798827,3.662,34.9,131.81946
7031767,K06806.01,FALSE POSITIVE,0.56678012,3.257,27.6,131.8499
7031948,K06807.01,FALSE POSITIVE,0.566800113,3.315,104.0,131.81731
7031992,K06808.01,FALSE POSITIVE,0.56679293,3.814,101.1,131.83103
7032117,K06809.01,FALSE POSITIVE,0.566809491,3.156,69.5,131.79695
7032174,K06810.01,FALSE POSITIVE,0.566799218,4.227,18.2,131.81553
7032383,K06811.01,FALSE POSITIVE,0.566797404,4.109,69.4,131.83652
7939761,K06934.01,CANDIDATE,22.2548897,13.454,83.8,142.2563
7943535,K06935.01,FALSE POSITIVE,4.719336335,2.83787,12367.1,133.514832
7947631,K06936.01,FALSE POSITIVE,1.258274109,1.92467,14159.9,132.7042523
7950775,K06937.01,FALSE POSITIVE,8.966610607,4.01883,59618.5,138.5745618
7955301,K06938.01,FALSE POSITIVE,15.32763411,6.0662,17749.0,134.92291
7960295,K06939.01,FALSE POSITIVE,2.10413487,4.2269,321239.0,132.63638
7960547,K06940.01,FALSE POSITIVE,6.767341062,4.49213,244952.0,135.2655184
7967100,K06941.01,FALSE POSITIVE,1.92730001,18.812,6177.1,132.36067
8610483,K07068.01,FALSE POSITIVE,48.79936881,8.80873,324547.0,160.196299
8613446,K07069.01,CANDIDATE,1.01485981,1.65,243.0,131.6159
8618226,K07070.01,FALSE POSITIVE,5.882036054,5.16326,238518.0,131.7687637
8621026,K07071.01,FALSE POSITIVE,4.059428737,5.26926,245217.0,133.1885651
8624860,K07072.01,CANDIDATE,15.3902613,3.431,76.8,140.8602
8625408,K07073.01,CANDIDATE,279.036565,31.92,395.2,246.6289
8686442,K07074.01,CANDIDATE,26.8552365,2.185,194.2,146.688
8690001,K07075.01,FALSE POSITIVE,19.35954117,12.8464,386979.0,134.25201
8693536,K07076.01,CANDIDATE,16.2347636,4.2,115.5,139.9705
9597854,K07201.01,FALSE POSITIVE,1.287097944,1.94,106.1,132.37957
9602431,K07202.01,FALSE POSITIVE,3.5565617,6.691,68.0,133.522
9602538,K07203.01,FALSE POSITIVE,3.55646511,4.72,46.1,133.5549
9630640,K07204.01,FALSE POSITIVE,3.661895766,35.6374,35477.1,132.5316735
9635520,K07205.01,CANDIDATE,2.3518268,5.797,576.6,134.352
9635529,K07206.01,FALSE POSITIVE,2.35195525,5.98883,212828.0,131.9168815
9637299,K07207.01,FALSE POSITIVE,1.882438182,3.50695,344205.0,132.7396834
9639106,K07208.01,CANDIDATE,3.57944367,1.869,117.2,133.46198
9640123,K07209.01,CANDIDATE,8.2553499,3.959,54.5,135.17
10490960,K07335.01,FALSE POSITIVE,5.682410334,5.33373,220418.0,133.6376552
10491031,K07336.01,FALSE POSITIVE,2.199069234,6.30646,225250.0,133.0633498
10535807,K07337.01,FALSE POSITIVE,1.481655821,3.4913,59134.0,132.699429
10535858,K07338.01,FALSE POSITIVE,0.93370968,3.356,62.2,131.5714
10546063,K07339.01,CANDIDATE,10.6982275,3.198,246.0,140.6793
10547685,K07340.01,FALSE POSITIVE,1.388509353,2.84811,37637.5,131.786298
10549576,K07341.01,FALSE POSITIVE,9.089355023,6.4006,101478.0,139.083714
10552700,K07342.01,FALSE POSITIVE,0.94808587,8.03,229.8,131.93348
11619964,K07466.01,FALSE POSITIVE,10.368552685,4.37878,153233.0,132.718439
11650543,K07467.01,CANDIDATE,7.20558084,2.997,58.0,138.3055
11651105,K07468.01,FALSE POSITIVE,13.8602646,74.26,481.1,139.4033
11662440,K07469.01,FALSE POSITIVE,13.639480425,3.12422,81103.0,144.531439
11671646,K07470.01,CANDIDATE,392.50115,9.88,391.2,498.8298
11672354,K07471.01,CANDIDATE,5.29655591,3.93,135.4,131.8704
11704044,K07472.01,FALSE POSITIVE,6.882686062,5.47323,373662.0,134.052302
11706658,K07473.01,FALSE POSITIVE,1.407937865,1.585,50793.0,132.26921
2708445,K06288.01,FALSE POSITIVE,1.89117723,6.986,176.2,132.7285
2708614,K06289.01,FALSE POSITIVE,52.884577,7.892,11969.0,147.01058
2711114,K06290.01,FALSE POSITIVE,1.429439352,2.424,3367.1,132.74659
2716979,K06291.01,CANDIDATE,8.8324193,2.252,74.1,137.7004
2720354,K06292.01,FALSE POSITIVE,2.821328194,5.02692,64776.0,131.680097
2834463,K06293.01,CANDIDATE,5.88836941,1.05,119.9,136.02799
2852560,K06294.01,FALSE POSITIVE,11.961308501,4.6414,310679.0,131.9131819
2856960,K06295.01,FALSE POSITIVE,204.280255,37.2,10579.0,164.7235
4484356,K06420.01,FALSE POSITIVE,0.572079631,2.27811,127786.0,132.0189884
4489844,K06421.01,FALSE POSITIVE,0.822314545,3.3374,32.7,131.7125281
4540632,K06422.01,FALSE POSITIVE,31.005392846,3.073,560314.0,150.8616525
4544623,K06423.01,FALSE POSITIVE,2.189097,5.768,3001.0,132.0841
4565985,K06424.01,FALSE POSITIVE,17.51191534,5.678,728.8,134.39065
4567118,K06425.01,CANDIDATE,521.10826,18.36,244.7,189.5977
4569590,K06426.01,FALSE POSITIVE,41.3701638,29.254,6907.1,166.1673
4574310,K06427.01,FALSE POSITIVE,1.306220168,5.14519,481370.0,132.1122056
4575824,K06428.01,FALSE POSITIVE,631.632,16.13,295.1,239.8779
5216727,K06543.01,FALSE POSITIVE,0.756511623,2.81832,41596.1,131.9298652
5218014,K06544.01,FALSE POSITIVE,10.845286549,4.3876,7473.8,138.334343
5255552,K06545.01,FALSE POSITIVE,32.45541269,7.3736,136386.0,137.607894
5263167,K06546.01,CANDIDATE,3.39401963,2.984,98.4,134.37164
5266937,K06547.01,FALSE POSITIVE,5.917085496,23.7545,563292.0,132.900327
5269407,K06548.01,FALSE POSITIVE,0.958871144,2.74361,232350.0,131.6864267
5271803,K06549.01,FALSE POSITIVE,0.5402463,13.93,1148.0,131.5521
5272571,K06550.01,FALSE POSITIVE,1.288046428,3.637,32.3,132.00088
6228703,K06678.01,FALSE POSITIVE,4.200206781,5.21948,82364.4,134.6578
6231401,K06679.01,FALSE POSITIVE,6.091954982,3.60482,36700.0,137.5877592
6265961,K06680.01,CANDIDATE,5.52507406,2.565,61.5,135.15435
6279823,K06681.01,FALSE POSITIVE,485.52409,11.04,4147.0,307.5674
6283224,K06682.01,FALSE POSITIVE,0.76647343,2.46345,199901.0,132.034804
6285094,K06683.01,FALSE POSITIVE,5.2439783,10.1,93.5,132.6829
6285396,K06684.01,FALSE POSITIVE,5.2436639,10.53,93.5,132.6741
6285397,K06685.01,FALSE POSITIVE,5.2438269,8.235,128.6,132.6874
7032968,K06812.01,FALSE POSITIVE,0.56678702,3.074,7.5,131.849
7033713,K06813.01,FALSE POSITIVE,2.19642864,4.933,99.5,133.4945
7033748,K06814.01,FALSE POSITIVE,2.19635512,9.65516,266552.0,133.515028
7049486,K06815.01,FALSE POSITIVE,26.718417546,8.14155,72975.7,138.0518033
7050754,K06816.01,FALSE POSITIVE,0.615787196,3.067,110.6,131.71405
7090801,K06817.01,FALSE POSITIVE,548.08441,17.66,560.0,367.3828
7097571,K06818.01,FALSE POSITIVE,2.213964145,6.7598,123355.0,132.565776
7103300,K06819.01,CANDIDATE,3.226232203,0.4022,36.3,134.41924
7970629,K06942.01,FALSE POSITIVE,1.025534511,3.52048,110948.0,132.4990072
7970760,K06943.01,FALSE POSITIVE,7.64941291,6.56935,236246.0,132.1070518
7971389,K06944.01,FALSE POSITIVE,13.174807933,3.37392,71070.9,136.4631739
7976136,K06945.01,FALSE POSITIVE,0.655094658,6.159,372.0,131.78278
7976435,K06946.01,FALSE POSITIVE,3.33287187,7.13,,133.4408645
7985167,K06947.01,FALSE POSITIVE,0.692239369,2.91121,62962.0,131.584611
7987749,K06948.01,FALSE POSITIVE,17.030857558,4.24308,77832.4,145.542727
8007675,K06949.01,CANDIDATE,2.352446342,1.6802,32.5,131.9380482
8700506,K07077.01,FALSE POSITIVE,43.797829003,7.70289,415020.0,172.60192
8701327,K07078.01,FALSE POSITIVE,4.254417651,6.55436,294547.0,133.8376474
8711548,K07079.01,FALSE POSITIVE,18.778162159,8.1018,488408.0,149.6776416
8713828,K07080.01,FALSE POSITIVE,1.25451792,2.64,,131.7413568
8719897,K07081.01,FALSE POSITIVE,1.575710265,6.83787,173954.0,131.692741
8736245,K07082.01,FALSE POSITIVE,2.534740757,4.85013,364349.0,133.477837
8738115,K07083.01,FALSE POSITIVE,37.59406667,8.9943,28617.7,168.578815
8739209,K07084.01,FALSE POSITIVE,3.6972959,21.335,19.7,131.753
8746310,K07085.01,FALSE POSITIVE,6.855624762,3.02199,70873.0,136.0224296
9640921,K07210.01,FALSE POSITIVE,80.7060641,6.8899,11851.5,139.436835
9640921,K07210.02,FALSE POSITIVE,2.17814513,2.321,136.0,132.02979
9641031,K07211.01,FALSE POSITIVE,1.089077111,3.8834,304072.0,132.024245
9641103,K07212.01,FALSE POSITIVE,1.089057762,1.637,37.4,132.03859
9644411,K07213.01,FALSE POSITIVE,0.379412331,1.561,594.0,131.61159
9644683,K07214.01,FALSE POSITIVE,0.585940879,4.6979,1943.6,131.705742
9651602,K07215.01,CANDIDATE,3.90735046,2.896,109.3,133.7385
9652166,K07216.01,FALSE POSITIVE,0.646523404,3.917,25.2,131.6881
10556578,K07343.01,FALSE POSITIVE,0.626431697,2.0171,37224.0,131.899296
10583181,K07344.01,FALSE POSITIVE,2.696354974,5.39585,245988.0,132.9926416
10586619,K07345.01,CANDIDATE,377.501257,11.98,541.4,278.8375
10592163,K07346.01,FALSE POSITIVE,14.762889172,6.52705,79329.6,133.7747853
10597164,K07347.01,FALSE POSITIVE,4.5638537,13.05,71.9,133.2096
10601538,K07348.01,FALSE POSITIVE,1.463775066,0.953,45.1,132.80636
10601579,K07349.01,FALSE POSITIVE,8.098754149,5.62354,56616.3,134.775324
10613718,K07350.01,FALSE POSITIVE,0.587938916,1.40211,7339.5,132.057929
8557246,K07895.01,FALSE POSITIVE,246.87131,10.69,433.6,220.3739
11709022,K07474.01,FALSE POSITIVE,0.71957289,1.79,,131.98038
11724091,K07475.01,FALSE POSITIVE,1.559090282,4.95211,226981.0,131.7719964
11757422,K07476.01,FALSE POSITIVE,1.81993557,2.43,109.1,132.52714
11763910,K07477.01,FALSE POSITIVE,0.612888148,2.822,43.1,131.96372
11768970,K07478.01,FALSE POSITIVE,15.541358818,2.44433,10308.2,141.9557755
11773625,K07479.01,CANDIDATE,7.1969168,4.525,47.1,133.4145
11775530,K07480.01,FALSE POSITIVE,12.8177012,3.465,75.6,143.6091
11811454,K07481.01,FALSE POSITIVE,2.274628199,4.52648,103972.0,132.0170362
8560280,K07896.01,FALSE POSITIVE,85.338393,8.5,633.0,215.564
2860594,K06296.01,FALSE POSITIVE,5.499941793,11.3096,47751.3,132.816764
2860788,K06297.01,FALSE POSITIVE,2.629870555,6.606,101310.0,132.067717
2969638,K06298.01,FALSE POSITIVE,1.97362159,3.29,,131.90168
2970670,K06299.01,CANDIDATE,0.947554749,1.097,65.4,131.87955
2973509,K06300.01,FALSE POSITIVE,6.62761199,6.15281,227141.0,132.5466377
2994092,K06301.01,CANDIDATE,50.271927,6.073,574.5,160.466
2998124,K06302.01,FALSE POSITIVE,28.597880332,7.71925,85951.6,152.9842901
3098194,K06303.01,FALSE POSITIVE,30.476518853,10.2264,326626.0,136.972882
4578594,K06429.01,FALSE POSITIVE,252.1638623,23.92,103788.0,191.470778
4587448,K06430.01,FALSE POSITIVE,2.23416013,2.12,,131.7973
4633434,K06431.01,FALSE POSITIVE,22.271198511,4.58598,179042.0,134.7601462
4661634,K06432.01,FALSE POSITIVE,73.894163515,9.48995,213900.0,159.9005068
4665989,K06433.01,FALSE POSITIVE,1.124033822,5.5728,247561.0,131.62878
4671584,K06434.01,FALSE POSITIVE,2.796661168,3.3781,2363.8,134.032331
4678171,K06435.01,FALSE POSITIVE,15.288709179,5.00366,512474.0,132.8060911
4681152,K06436.01,FALSE POSITIVE,1.83592242,5.9942,30745.9,132.077813
4725292,K06437.01,FALSE POSITIVE,1.15495063,2.31,,132.34528
8297017,K07879.01,CANDIDATE,128.208643,2.745,212.2,230.1943
5282656,K06551.01,FALSE POSITIVE,1.516372183,1.239,93.8,131.83387
5284133,K06552.01,FALSE POSITIVE,8.784575777,5.3022,262984.0,134.6752148
5285607,K06553.01,FALSE POSITIVE,1.949700508,4.35014,38119.2,132.4267375
5286786,K06554.01,FALSE POSITIVE,9.948701373,3.2922,2749.5,138.55412
5288543,K06555.01,FALSE POSITIVE,3.457078812,5.24058,315517.0,131.8058069
5294739,K06556.01,FALSE POSITIVE,3.735993484,17.4877,617987.0,135.062493
5295206,K06557.01,CANDIDATE,6.63448023,3.603,71.2,137.0694
5298620,K06558.01,FALSE POSITIVE,12.4239677,16.01,162.4,141.676
5300878,K06559.01,FALSE POSITIVE,0.639721284,2.69771,465918.0,131.8546732
6292732,K06686.01,FALSE POSITIVE,1.25338826,3.828,44.7,132.6307
6307000,K06687.01,CANDIDATE,1.002591901,1.247,143.2,131.65849
6311637,K06688.01,FALSE POSITIVE,1.620813697,5.9968,121323.0,132.727367
6345758,K06689.01,CANDIDATE,3.37116682,4.708,71.4,132.0176
6364126,K06690.01,FALSE POSITIVE,5.2434664,18.47,119.4,132.7707
6364195,K06691.01,FALSE POSITIVE,5.2439542,9.82,143.8,132.6525
6364200,K06692.01,FALSE POSITIVE,5.2441517,9.69,90.1,132.6668
6364247,K06693.01,FALSE POSITIVE,5.2443332,11.268,29.9,132.6164
7105574,K06820.01,FALSE POSITIVE,20.726069913,6.47393,118864.0,143.201391
7115200,K06821.01,FALSE POSITIVE,0.566801447,2.352,16.2,131.79977
7115332,K06822.01,FALSE POSITIVE,0.566794934,4.399,68.9,131.84569
7115463,K06823.01,FALSE POSITIVE,0.566800287,3.487,73.9,131.815992
7115597,K06824.01,FALSE POSITIVE,0.566791946,2.77,125.7,131.8145
7115878,K06825.01,FALSE POSITIVE,0.566790294,3.641,64.0,131.83481
7116043,K06826.01,FALSE POSITIVE,0.566799725,4.097,46.7,131.8211
7116226,K06827.01,FALSE POSITIVE,0.566801325,4.176,92.1,131.82499
8008128,K06950.01,FALSE POSITIVE,14.854415674,5.13753,77410.4,136.5597829
8009500,K06951.01,FALSE POSITIVE,38.47674409,5.10744,173168.0,150.5742128
8013289,K06952.01,FALSE POSITIVE,10.643110689,88.1118,316.3,140.1691798
8016214,K06953.01,FALSE POSITIVE,1.587485742,7.7489,246568.0,132.138538
8016692,K06954.01,CANDIDATE,6.613671,4.211,32.8,136.4964
8027902,K06955.01,FALSE POSITIVE,1.79621807,10.16,47.0,131.54732
8039925,K06956.01,FALSE POSITIVE,20.2594232,19.27,82.6,141.4275
8042644,K06957.01,CANDIDATE,1.48062814,2.898,62.5,131.51535
8081389,K06958.01,FALSE POSITIVE,1.489442254,5.51392,417901.0,132.0042975
8750094,K07086.01,FALSE POSITIVE,1.12679793,12.079,227.2,132.2757
8758161,K07087.01,FALSE POSITIVE,0.998217563,3.90851,87567.2,131.8142317
8760760,K07088.01,CANDIDATE,2.68814059,1.12,145.2,132.66869
8767034,K07089.01,FALSE POSITIVE,0.58640848,2.616,61.3,131.55583
8773948,K07090.01,FALSE POSITIVE,33.46947449,11.8874,164608.0,154.008513
8784288,K07091.01,FALSE POSITIVE,1.827558898,4.72808,314683.0,132.26554
8804358,K07092.01,FALSE POSITIVE,62.519211,2.523,277.6,146.4454
8807057,K07093.01,CANDIDATE,97.991569,4.665,126.8,134.675
8508493,K07890.01,FALSE POSITIVE,349.85525,5.42,842.0,285.6453
9652632,K07217.01,FALSE POSITIVE,2.488812012,5.94523,131002.0,132.1282609
9655424,K07218.01,FALSE POSITIVE,0.51811818,0.3969,99.0,131.646
9657636,K07219.01,FALSE POSITIVE,542.52829,11.06,75.2,278.392
9658089,K07220.01,CANDIDATE,1.057080807,1.82,60.6,131.69304
9665503,K07221.01,FALSE POSITIVE,11.567974732,5.96595,416030.0,137.3409726
9673173,K07222.01,FALSE POSITIVE,21.294733865,7.60143,123177.0,147.0967696
9674320,K07223.01,CANDIDATE,317.062416,7.438,442.9,297.8371
9693803,K07224.01,CANDIDATE,13.4959496,2.085,253.6,142.1992
9711751,K07225.01,FALSE POSITIVE,0.855763492,3.64361,131660.0,132.351325
10619109,K07351.01,FALSE POSITIVE,2.045166206,6.84312,263637.0,132.3655682
10646620,K07352.01,FALSE POSITIVE,2.41349123,11.29,57.0,133.5687
10649230,K07353.01,FALSE POSITIVE,0.447820618,0.4199,58.3,131.833123
10659624,K07354.01,CANDIDATE,43.2675604,8.331,69.1,136.4574
10661913,K07355.01,FALSE POSITIVE,1.23133063,3.7,78.9,131.82495
10661976,K07356.01,FALSE POSITIVE,0.61566096,2.669,13.9,131.8348
10662021,K07357.01,FALSE POSITIVE,1.23140522,3.338,51.3,131.7715
10665228,K07358.01,CANDIDATE,11.3251153,2.126,297.2,137.2423
8560927,K07897.01,FALSE POSITIVE,31.9714488,8.52,42.9,133.8889
11817750,K07482.01,FALSE POSITIVE,9.762550001,4.87531,41579.9,131.671965
11825996,K07483.01,CANDIDATE,16.9163386,2.521,64.2,132.8922
11854636,K07484.01,CANDIDATE,37.0200232,1.421,581.0,131.8379
11855538,K07485.01,FALSE POSITIVE,2.521265,2.69,36.5,132.848
11858541,K07486.01,FALSE POSITIVE,5.674353343,4.17722,36484.5,135.7548264
11873166,K07487.01,FALSE POSITIVE,0.734426335,2.7415,99056.0,131.931739
11873171,K07488.01,FALSE POSITIVE,0.734426409,1.569,94.1,131.92972
11904704,K07489.01,CANDIDATE,0.565713361,0.954,86.4,131.66357
3102024,K06304.01,FALSE POSITIVE,13.782522208,8.27762,248937.0,139.480567
3110937,K06305.01,FALSE POSITIVE,1.89121656,5.14,66.8,132.7016
3115480,K06306.01,FALSE POSITIVE,3.693702974,3.37146,25208.0,135.194906
3120320,K06307.01,FALSE POSITIVE,10.265613245,5.67553,150465.0,136.4886955
3127817,K06308.01,FALSE POSITIVE,2.163569702,7.60963,54518.0,132.936317
3228740,K06309.01,FALSE POSITIVE,0.730956716,2.097,27.8,132.21412
3230206,K06310.01,FALSE POSITIVE,7.04715073,1.434,282.5,132.7471
3230227,K06311.01,FALSE POSITIVE,7.047106212,3.16223,69626.0,132.75015
4729553,K06438.01,FALSE POSITIVE,0.961292561,4.64294,325530.0,121.4629897
4736208,K06439.01,FALSE POSITIVE,63.68192888,12.6047,341717.0,167.547736
4737302,K06441.01,FALSE POSITIVE,9.455586047,8.42272,115171.0,133.670388
4739194,K06442.01,FALSE POSITIVE,1.246585716,4.62051,406770.0,132.0206985
4739565,K06443.01,FALSE POSITIVE,0.898932836,2.437,61.1,131.81613
4740688,K06444.01,FALSE POSITIVE,3.45423296,2.965,149.8,131.71294
4753988,K06445.01,FALSE POSITIVE,7.304451735,4.09326,143628.0,135.0252768
4757331,K06446.01,FALSE POSITIVE,1.181046137,2.6923,52609.0,132.122922
5301955,K06560.01,FALSE POSITIVE,0.68396452,1.3,,131.7130275
5306862,K06561.01,FALSE POSITIVE,2.025580416,4.48448,44998.1,131.864175
5307574,K06562.01,FALSE POSITIVE,58.64379,24.44,182.1,156.9092
5308778,K06563.01,FALSE POSITIVE,20.28281916,36.048,2797.5,137.05176
5310435,K06564.01,FALSE POSITIVE,4.931365987,14.7088,255953.0,133.153013
5343976,K06565.01,FALSE POSITIVE,4.331392455,3.7278,200403.0,134.7274476
5347537,K06566.01,FALSE POSITIVE,345.1846728,6.5468,29988.7,228.840845
5347784,K06567.01,FALSE POSITIVE,9.58405667,6.82752,119630.0,138.8710106
6364294,K06694.01,FALSE POSITIVE,5.2436612,11.39,88.3,132.7337
6367439,K06695.01,FALSE POSITIVE,3.7789374,10.767,56.0,132.1163
6367628,K06696.01,FALSE POSITIVE,1.88984957,19.45,249668.0,131.910944
6368222,K06697.01,CANDIDATE,82.97062172,8.22,,171.428214
6372268,K06698.01,CANDIDATE,5.22422449,4.56,,133.01192
6384840,K06699.01,FALSE POSITIVE,2.49904083,2.651,128.2,133.3698
6386784,K06700.01,FALSE POSITIVE,1.99567242,3.58,18.0,132.87321
6390236,K06701.01,FALSE POSITIVE,0.89879279,1.031,26.6,131.6716
6421188,K06702.01,FALSE POSITIVE,16.434352831,5.15682,45699.5,136.2884989
7116236,K06828.01,FALSE POSITIVE,0.566793818,4.929,100.3,131.8298
7117513,K06829.01,FALSE POSITIVE,0.566797474,2.708,98.8,131.8117
7117541,K06830.01,FALSE POSITIVE,1.585673651,3.20763,44116.4,132.013007
7118545,K06831.01,FALSE POSITIVE,14.797219157,7.61037,252699.0,144.6959608
7125636,K06832.01,FALSE POSITIVE,6.49066214,3.47128,195090.0,132.0676273
7128918,K06833.01,FALSE POSITIVE,7.11879848,4.11282,107665.0,137.1575204
7132015,K06834.01,FALSE POSITIVE,6.99510404,1.7556,71.8,136.6223392
7135549,K06835.01,CANDIDATE,22.50053441,7.44,,150.2171942
8088354,K06959.01,FALSE POSITIVE,2.897829967,3.17788,163091.0,132.6047388
8091197,K06960.01,CANDIDATE,4.88698386,1.127,125.4,132.8804
8094140,K06961.01,FALSE POSITIVE,0.706428634,1.75182,372128.0,132.1461749
8094221,K06962.01,FALSE POSITIVE,10.8632531,37.68,188.2,141.6569
8097825,K06963.01,FALSE POSITIVE,1.46842648,6.6666,150998.0,132.165432
8098300,K06964.01,FALSE POSITIVE,4.305917719,5.61993,361389.0,132.3501939
8098515,K06965.01,FALSE POSITIVE,1.28659726,3.53,,132.1114
8098960,K06966.01,CANDIDATE,8.47484677,2.067,217.8,138.47733
8104436,K06967.01,FALSE POSITIVE,2.535389624,2.902,418.1,133.38659
8815279,K07094.01,CANDIDATE,13.56092626,2.53,,142.642578
8822585,K07095.01,FALSE POSITIVE,1.627538928,5.583,39.0,131.91531
8823397,K07096.01,FALSE POSITIVE,1.506503686,5.02151,477104.0,132.9914262
8841616,K07097.01,FALSE POSITIVE,1.679585725,7.34648,101786.0,131.5600829
8845221,K07098.01,FALSE POSITIVE,5.40346248,7.6494,261346.0,133.7451943
8845552,K07099.01,CANDIDATE,34.0357766,3.849,386.6,138.9291
8848104,K07100.01,FALSE POSITIVE,0.824851807,1.93637,30099.2,131.6271509
8848115,K07101.01,FALSE POSITIVE,0.82484293,1.383,618.6,131.6424
8868657,K07102.01,FALSE POSITIVE,4.4473549,18.99,203.6,133.8362
9726452,K07226.01,CANDIDATE,42.48452259,4.16,,165.1372596
9762514,K07227.01,FALSE POSITIVE,7.51509713,2.62,187.1,138.09408
9762519,K07228.01,FALSE POSITIVE,7.51514595,3.54486,117463.0,138.0800379
9777062,K07229.01,FALSE POSITIVE,19.230038188,7.04412,266180.0,132.5814956
9786821,K07230.01,FALSE POSITIVE,21.120005744,2.05573,13054.3,150.128392
9790965,K07231.01,FALSE POSITIVE,0.82206761,3.8281,26189.8,132.243022
9790965,K07231.02,CANDIDATE,4.74701479,2.464,3622.0,133.33305
9811915,K07232.01,CANDIDATE,1.96682825,1.645,214.3,132.68632
9818732,K07233.01,FALSE POSITIVE,45.035589512,9.8341,404836.0,132.633531
10665749,K07359.01,CANDIDATE,4.237447181,0.3792,350.1,135.17679
10670112,K07360.01,CANDIDATE,4.0953585,44.35,226.8,135.7884
10680424,K07361.01,CANDIDATE,0.92623983,1.267,411.4,131.7203
10685175,K07362.01,FALSE POSITIVE,3.10197712,7.083,124.6,133.78902
10686876,K07363.01,FALSE POSITIVE,2.618414643,4.99923,200864.0,134.044367
10686930,K07364.01,FALSE POSITIVE,2.61844178,3.203,45.1,134.03782
10711913,K07365.01,FALSE POSITIVE,19.407958161,6.09676,142059.0,135.3915368
10732401,K07366.01,FALSE POSITIVE,0.933747375,5.974,198.9,131.5199
11906217,K07490.01,FALSE POSITIVE,37.910213899,3.11152,103474.0,162.458419
11913052,K07491.01,FALSE POSITIVE,3.74785307,3.444,145.9,134.17465
11913071,K07492.01,FALSE POSITIVE,3.747835042,5.28519,188923.0,134.1877331
11918482,K07493.01,FALSE POSITIVE,0.94754848,1.7347,11348.0,132.266431
11922648,K07494.01,FALSE POSITIVE,1.75643185,2.397,51.6,132.0575
11922782,K07495.01,FALSE POSITIVE,1.756466865,4.7781,188219.0,132.030299
11923819,K07496.01,FALSE POSITIVE,33.159475806,9.01353,222167.0,159.8126411
11959569,K07497.01,FALSE POSITIVE,46.14869106,19.092,349630.0,173.238091
11966557,K07498.01,FALSE POSITIVE,60.2976774,14.2561,315892.0,161.854691
5897826,K00126.02,CANDIDATE,0.875197345,0.052,0.0,131.8135915
3240158,K01106.03,CANDIDATE,13.2298203,3.566,157.8,134.3757
2837111,K01110.02,CANDIDATE,3.71840884,3.611,77.2,134.6575
3241619,K06312.01,FALSE POSITIVE,1.703347524,3.3039,504406.0,132.4680448
3241662,K06313.01,FALSE POSITIVE,1.70332915,1.663,98.5,132.47294
